sector,country,year,GH emissions
Transport,Luxembourg,2020,4618.32
Transport,Luxembourg,2021,4919.04
Transport,Mexico,1990,94021.52
Transport,Mexico,1991,100476.49
Transport,Mexico,1992,101162.42
Transport,Mexico,1993,103470.29
Transport,Mexico,1994,108386.37
Transport,Mexico,1995,103131.34
Transport,Mexico,1996,104399.43
Transport,Mexico,1997,108573.64
Transport,Mexico,1998,111835.51
Transport,Mexico,1999,113234.08
Transport,Mexico,2000,117922.84
Transport,Mexico,2001,118090.43
Transport,Mexico,2002,120415.51
Transport,Mexico,2003,128043.4
Transport,Mexico,2004,135600.09
Transport,Mexico,2005,139778.36
Transport,Mexico,2006,148115.08
Transport,Mexico,2007,159177.65
Transport,Mexico,2008,168293.8
Transport,Mexico,2009,161140.5
Transport,Mexico,2010,164028.12
Transport,Mexico,2011,167143.57
Transport,Mexico,2012,167345.13
Transport,Mexico,2013,164159.14
Transport,Mexico,2014,162679.73
Transport,Mexico,2015,170488.15
Transport,Mexico,2016,177518.6
Transport,Mexico,2017,169223.62
Transport,Mexico,2018,175562.26
Transport,Mexico,2019,147933.95
Transport,Mexico,2020,
Transport,Mexico,2021,
Transport,Netherlands,1990,27834.91
Transport,Netherlands,1991,28363.15
Transport,Netherlands,1992,29842.81
Transport,Netherlands,1993,30698.43
Transport,Netherlands,1994,30080.99
Transport,Netherlands,1995,30513.08
Transport,Netherlands,1996,31889.95
Transport,Netherlands,1997,31794.9
Transport,Netherlands,1998,32475.57
Transport,Netherlands,1999,32985.73
Transport,Netherlands,2000,32986.73
Transport,Netherlands,2001,33296.8
Transport,Netherlands,2002,34056.09
Transport,Netherlands,2003,34615.8
Transport,Netherlands,2004,35205.53
Transport,Netherlands,2005,35431.53
Transport,Netherlands,2006,36308.11
Transport,Netherlands,2007,35296.46
Transport,Netherlands,2008,35518.75
Transport,Netherlands,2009,33948.41
Transport,Netherlands,2010,34774.44
Transport,Netherlands,2011,34671.02
Transport,Netherlands,2012,33160.06
Transport,Netherlands,2013,31648.68
Transport,Netherlands,2014,29081.35
Transport,Netherlands,2015,29250.57
Transport,Netherlands,2016,29355.37
Transport,Netherlands,2017,30160.65
Transport,Netherlands,2018,30309.43
Transport,Netherlands,2019,29847.04
Transport,Netherlands,2020,25355.57
Transport,Netherlands,2021,25487.95
Transport,New Zealand,1990,8126.19
Transport,New Zealand,1991,8106.66
Transport,New Zealand,1992,8470.0
Transport,New Zealand,1993,8922.69
Transport,New Zealand,1994,9583.8
Transport,New Zealand,1995,10247.56
Transport,New Zealand,1996,10378.72
Transport,New Zealand,1997,10605.33
Transport,New Zealand,1998,10810.46
Transport,New Zealand,1999,11096.61
Transport,New Zealand,2000,11648.31
Transport,New Zealand,2001,11705.87
Transport,New Zealand,2002,12162.02
Transport,New Zealand,2003,12697.8
Transport,New Zealand,2004,12992.37
Transport,New Zealand,2005,13063.44
Transport,New Zealand,2006,13182.2
Transport,New Zealand,2007,13284.99
Transport,New Zealand,2008,13294.23
Transport,New Zealand,2009,13101.36
Transport,New Zealand,2010,13349.43
Transport,New Zealand,2011,13332.41
Transport,New Zealand,2012,13007.11
Transport,New Zealand,2013,13081.55
Transport,New Zealand,2014,13339.87
Transport,New Zealand,2015,13814.35
Transport,New Zealand,2016,13906.7
Transport,New Zealand,2017,14803.83
Transport,New Zealand,2018,15126.26
Transport,New Zealand,2019,14655.0
Transport,New Zealand,2020,13201.95
Transport,New Zealand,2021,13856.02
Transport,Norway,1990,9919.67
Transport,Norway,1991,9670.96
Transport,Norway,1992,9886.0
Transport,Norway,1993,10181.45
Transport,Norway,1994,10141.37
Transport,Norway,1995,10903.12
Transport,Norway,1996,11425.29
Transport,Norway,1997,11685.41
Transport,Norway,1998,11986.61
Transport,Norway,1999,12652.24
Transport,Norway,2000,11868.85
Transport,Norway,2001,12214.31
Transport,Norway,2002,12116.97
Transport,Norway,2003,12667.6
Transport,Norway,2004,12887.81
Transport,Norway,2005,12910.02
Transport,Norway,2006,13409.73
Transport,Norway,2007,13737.08
Transport,Norway,2008,13526.74
Transport,Norway,2009,13302.29
Transport,Norway,2010,13931.38
Transport,Norway,2011,13994.47
Transport,Norway,2012,14137.3
Transport,Norway,2013,14190.81
Transport,Norway,2014,14551.57
Transport,Norway,2015,14348.97
Transport,Norway,2016,13844.94
Transport,Norway,2017,13050.18
Transport,Norway,2018,13242.83
Transport,Norway,2019,12767.26
Transport,Norway,2020,11996.89
Transport,Norway,2021,12275.63
Transport,Poland,1990,20741.06
Transport,Poland,1991,21795.2
Transport,Poland,1992,22227.24
Transport,Poland,1993,21791.0
Transport,Poland,1994,22951.71
Transport,Poland,1995,23801.48
Transport,Poland,1996,26983.16
Transport,Poland,1997,28570.17
Transport,Poland,1998,30133.96
Transport,Poland,1999,32885.84
Transport,Poland,2000,29000.43
Transport,Poland,2001,28791.51
Transport,Poland,2002,27780.68
Transport,Poland,2003,29863.99
Transport,Poland,2004,33773.25
Transport,Poland,2005,36248.83
Transport,Poland,2006,40117.16
Transport,Poland,2007,44260.7
Transport,Poland,2008,46246.8
Transport,Poland,2009,46849.78
Transport,Poland,2010,49373.53
Transport,Poland,2011,49968.79
Transport,Poland,2012,48023.98
Transport,Poland,2013,45167.85
Transport,Poland,2014,45540.03
Transport,Poland,2015,48040.11
Transport,Poland,2016,54743.92
Transport,Poland,2017,63216.76
Transport,Poland,2018,65040.4
Transport,Poland,2019,66041.58
Transport,Poland,2020,63081.57
Transport,Poland,2021,68350.91
Transport,Portugal,1990,10820.08
Transport,Portugal,1991,11551.46
Transport,Portugal,1992,12422.54
Transport,Portugal,1993,12879.36
Transport,Portugal,1994,13575.19
Transport,Portugal,1995,14185.91
Transport,Portugal,1996,15010.55
Transport,Portugal,1997,15698.06
Transport,Portugal,1998,17122.32
Transport,Portugal,1999,17986.02
Transport,Portugal,2000,19727.18
Transport,Portugal,2001,20073.03
Transport,Portugal,2002,20409.89
Transport,Portugal,2003,20286.69
Transport,Portugal,2004,20248.37
Transport,Portugal,2005,19947.37
Transport,Portugal,2006,19958.84
Transport,Portugal,2007,19546.42
Transport,Portugal,2008,19208.64
Transport,Portugal,2009,19185.02
Transport,Portugal,2010,18974.66
Transport,Portugal,2011,17624.16
Transport,Portugal,2012,16232.37
Transport,Portugal,2013,15865.52
Transport,Portugal,2014,16206.07
Transport,Portugal,2015,16370.65
Transport,Portugal,2016,16831.06
Transport,Portugal,2017,17179.29
Transport,Portugal,2018,17243.8
Transport,Portugal,2019,17740.77
Transport,Portugal,2020,14831.41
Transport,Portugal,2021,15914.41
Transport,Slovak Republic,1990,6816.32
Transport,Slovak Republic,1991,5788.36
Transport,Slovak Republic,1992,5218.05
Transport,Slovak Republic,1993,4955.47
Transport,Slovak Republic,1994,4757.4
Transport,Slovak Republic,1995,5490.92
Transport,Slovak Republic,1996,5719.59
Transport,Slovak Republic,1997,5804.03
Transport,Slovak Republic,1998,6103.74
Transport,Slovak Republic,1999,5956.16
Transport,Slovak Republic,2000,5721.59
Transport,Slovak Republic,2001,6142.75
Transport,Slovak Republic,2002,6157.22
Transport,Slovak Republic,2003,6077.55
Transport,Slovak Republic,2004,6814.91
Transport,Slovak Republic,2005,7693.08
Transport,Slovak Republic,2006,6841.13
Transport,Slovak Republic,2007,7543.39
Transport,Slovak Republic,2008,7895.63
Transport,Slovak Republic,2009,7001.96
Transport,Slovak Republic,2010,7421.48
Transport,Slovak Republic,2011,7052.64
Transport,Slovak Republic,2012,6928.59
Transport,Slovak Republic,2013,6860.61
Transport,Slovak Republic,2014,6607.82
Transport,Slovak Republic,2015,7293.4
Transport,Slovak Republic,2016,7539.58
Transport,Slovak Republic,2017,7682.94
Transport,Slovak Republic,2018,7808.66
Transport,Slovak Republic,2019,8123.05
Transport,Slovak Republic,2020,7061.5
Transport,Slovak Republic,2021,7522.68
Transport,Slovenia,1990,2737.21
Transport,Slovenia,1991,2593.35
Transport,Slovenia,1992,2635.31
Transport,Slovenia,1993,3185.13
Transport,Slovenia,1994,3569.72
Transport,Slovenia,1995,3988.89
Transport,Slovenia,1996,4530.06
Transport,Slovenia,1997,4737.74
Transport,Slovenia,1998,3939.9
Transport,Slovenia,1999,3729.69
Transport,Slovenia,2000,3676.08
Transport,Slovenia,2001,3837.13
Transport,Slovenia,2002,3904.17
Transport,Slovenia,2003,3953.67
Transport,Slovenia,2004,4132.14
Transport,Slovenia,2005,4401.34
Transport,Slovenia,2006,4637.35
Transport,Slovenia,2007,5239.95
Transport,Slovenia,2008,6159.08
Transport,Slovenia,2009,5158.76
Transport,Slovenia,2010,5299.22
Transport,Slovenia,2011,5649.48
Transport,Slovenia,2012,5668.06
Transport,Slovenia,2013,5367.27
Transport,Slovenia,2014,5383.26
Transport,Slovenia,2015,5353.65
Transport,Slovenia,2016,5726.82
Transport,Slovenia,2017,5856.28
Transport,Slovenia,2018,5835.01
Transport,Slovenia,2019,5625.0
Transport,Slovenia,2020,4575.49
Transport,Slovenia,2021,5205.46
Transport,Spain,1990,58650.1
Transport,Spain,1991,62051.15
Transport,Spain,1992,66072.29
Transport,Spain,1993,65745.79
Transport,Spain,1994,69682.55
Transport,Spain,1995,70678.59
Transport,Spain,1996,75485.3
Transport,Spain,1997,74984.97
Transport,Spain,1998,81613.85
Transport,Spain,1999,85280.36
Transport,Spain,2000,86490.99
Transport,Spain,2001,90325.66
Transport,Spain,2002,92063.37
Transport,Spain,2003,96590.92
Transport,Spain,2004,100258.08
Transport,Spain,2005,102839.83
Transport,Spain,2006,106131.23
Transport,Spain,2007,108480.73
Transport,Spain,2008,102547.89
Transport,Spain,2009,95257.42
Transport,Spain,2010,91915.84
Transport,Spain,2011,86718.38
Transport,Spain,2012,79535.97
Transport,Spain,2013,80337.11
Transport,Spain,2014,80611.88
Transport,Spain,2015,83746.19
Transport,Spain,2016,86596.43
Transport,Spain,2017,89249.97
Transport,Spain,2018,90295.92
Transport,Spain,2019,91425.58
Transport,Spain,2020,73873.43
Transport,Spain,2021,85502.04
Transport,Sweden,1990,20038.31
Transport,Sweden,1991,20175.55
Transport,Sweden,1992,21155.67
Transport,Sweden,1993,20130.11
Transport,Sweden,1994,20631.93
Transport,Sweden,1995,20657.53
Transport,Sweden,1996,20328.13
Transport,Sweden,1997,20346.92
Transport,Sweden,1998,20368.33
Transport,Sweden,1999,20653.1
Transport,Sweden,2000,20474.95
Transport,Sweden,2001,20509.21
Transport,Sweden,2002,21011.43
Transport,Sweden,2003,21205.7
Transport,Sweden,2004,21528.33
Transport,Sweden,2005,21724.96
Transport,Sweden,2006,21695.41
Transport,Sweden,2007,21995.52
Transport,Sweden,2008,21407.41
Transport,Sweden,2009,21035.34
Transport,Sweden,2010,21129.13
Transport,Sweden,2011,20749.24
Transport,Sweden,2012,19573.33
Transport,Sweden,2013,19110.55
Transport,Sweden,2014,18688.85
Transport,Sweden,2015,18793.05
Transport,Sweden,2016,18088.71
Transport,Sweden,2017,17672.21
Transport,Sweden,2018,17103.89
Transport,Sweden,2019,16951.1
Transport,Sweden,2020,15366.39
Transport,Sweden,2021,15439.43
Transport,Switzerland,1990,14687.7
Transport,Switzerland,1991,15176.48
Transport,Switzerland,1992,15504.19
Transport,Switzerland,1993,14427.33
Transport,Switzerland,1994,14595.81
Transport,Switzerland,1995,14286.91
Transport,Switzerland,1996,14349.34
Transport,Switzerland,1997,14906.08
Transport,Switzerland,1998,15113.38
Transport,Switzerland,1999,15717.37
Transport,Switzerland,2000,15954.19
Transport,Switzerland,2001,15655.54
Transport,Switzerland,2002,15580.65
Transport,Switzerland,2003,15741.23
Transport,Switzerland,2004,15783.37
Transport,Switzerland,2005,15847.45
Transport,Switzerland,2006,15964.98
Transport,Switzerland,2007,16290.45
Transport,Switzerland,2008,16638.29
Transport,Switzerland,2009,16434.91
Transport,Switzerland,2010,16321.71
Transport,Switzerland,2011,16142.33
Transport,Switzerland,2012,16260.05
Transport,Switzerland,2013,16171.88
Transport,Switzerland,2014,16065.3
Transport,Switzerland,2015,15329.33
Transport,Switzerland,2016,15167.3
Transport,Switzerland,2017,14904.91
Transport,Switzerland,2018,14910.39
Transport,Switzerland,2019,14868.58
Transport,Switzerland,2020,13563.48
Transport,Switzerland,2021,13752.42
Transport,Türkiye,1990,26968.9
Transport,Türkiye,1991,25673.33
Transport,Türkiye,1992,26365.69
Transport,Türkiye,1993,32142.84
Transport,Türkiye,1994,30639.87
Transport,Türkiye,1995,34112.99
Transport,Türkiye,1996,36271.47
Transport,Türkiye,1997,34689.82
Transport,Türkiye,1998,32781.98
Transport,Türkiye,1999,34617.15
Transport,Türkiye,2000,36464.87
Transport,Türkiye,2001,36454.76
Transport,Türkiye,2002,36234.0
Transport,Türkiye,2003,37824.81
Transport,Türkiye,2004,42048.05
Transport,Türkiye,2005,42041.16
Transport,Türkiye,2006,45423.9
Transport,Türkiye,2007,52098.69
Transport,Türkiye,2008,48166.33
Transport,Türkiye,2009,47906.79
Transport,Türkiye,2010,45391.99
Transport,Türkiye,2011,47385.84
Transport,Türkiye,2012,62524.97
Transport,Türkiye,2013,68864.93
Transport,Türkiye,2014,73559.26
Transport,Türkiye,2015,75797.66
Transport,Türkiye,2016,81841.2
Transport,Türkiye,2017,84770.02
Transport,Türkiye,2018,84616.68
Transport,Türkiye,2019,82427.62
Transport,Türkiye,2020,80680.3
Transport,Türkiye,2021,91200.25
Transport,United Kingdom,1990,122935.49
Transport,United Kingdom,1991,122007.87
Transport,United Kingdom,1992,123410.45
Transport,United Kingdom,1993,124692.58
Transport,United Kingdom,1994,126125.47
Transport,United Kingdom,1995,125614.42
Transport,United Kingdom,1996,130121.59
Transport,United Kingdom,1997,130773.09
Transport,United Kingdom,1998,130294.41
Transport,United Kingdom,1999,131864.4
Transport,United Kingdom,2000,130141.9
Transport,United Kingdom,2001,129956.5
Transport,United Kingdom,2002,132530.9
Transport,United Kingdom,2003,131760.03
Transport,United Kingdom,2004,133011.38
Transport,United Kingdom,2005,133588.45
Transport,United Kingdom,2006,132960.39
Transport,United Kingdom,2007,133858.83
Transport,United Kingdom,2008,128954.77
Transport,United Kingdom,2009,124165.49
Transport,United Kingdom,2010,122438.22
Transport,United Kingdom,2011,120382.27
Transport,United Kingdom,2012,119413.97
Transport,United Kingdom,2013,118372.5
Transport,United Kingdom,2014,119993.53
Transport,United Kingdom,2015,122628.13
Transport,United Kingdom,2016,125350.7
Transport,United Kingdom,2017,125546.17
Transport,United Kingdom,2018,123774.76
Transport,United Kingdom,2019,121898.74
Transport,United Kingdom,2020,97999.74
Transport,United Kingdom,2021,108117.74
Transport,United States,1990,1464865.91
Transport,United States,1991,1422070.5
Transport,United States,1992,1487022.82
Transport,United States,1993,1521727.64
Transport,United States,1994,1573277.11
Transport,United States,1995,1602833.4
Transport,United States,1996,1650328.56
Transport,United States,1997,1668171.65
Transport,United States,1998,1703428.35
Transport,United States,1999,1769815.25
Transport,United States,2000,1815623.59
Transport,United States,2001,1783738.86
Transport,United States,2002,1823787.52
Transport,United States,2003,1828805.15
Transport,United States,2004,1858782.27
Transport,United States,2005,1871724.98
Transport,United States,2006,1875889.23
Transport,United States,2007,1873390.64
Transport,United States,2008,1769807.41
Transport,United States,2009,1699506.7
Transport,United States,2010,1707338.19
Transport,United States,2011,1683056.59
Transport,United States,2012,1669479.44
Transport,United States,2013,1679496.6
Transport,United States,2014,1712099.04
Transport,United States,2015,1721926.75
Transport,United States,2016,1761641.57
Transport,United States,2017,1783274.96
Transport,United States,2018,1815592.69
Transport,United States,2019,1820657.45
Transport,United States,2020,1574166.59
Transport,United States,2021,1753829.69
Transport,European Union – 27 countries (from 01/02/2020),1990,672475.57
Transport,European Union – 27 countries (from 01/02/2020),1991,681114.22
Transport,European Union – 27 countries (from 01/02/2020),1992,703090.32
Transport,European Union – 27 countries (from 01/02/2020),1993,706412.26
Transport,European Union – 27 countries (from 01/02/2020),1994,711860.74
Transport,European Union – 27 countries (from 01/02/2020),1995,724841.13
Transport,European Union – 27 countries (from 01/02/2020),1996,746860.71
Transport,European Union – 27 countries (from 01/02/2020),1997,756660.66
Transport,European Union – 27 countries (from 01/02/2020),1998,785701.57
Transport,European Union – 27 countries (from 01/02/2020),1999,802534.24
Transport,European Union – 27 countries (from 01/02/2020),2000,798276.02
Transport,European Union – 27 countries (from 01/02/2020),2001,812393.88
Transport,European Union – 27 countries (from 01/02/2020),2002,821182.9
Transport,European Union – 27 countries (from 01/02/2020),2003,830688.52
Transport,European Union – 27 countries (from 01/02/2020),2004,849091.73
Transport,European Union – 27 countries (from 01/02/2020),2005,847385.9
Transport,European Union – 27 countries (from 01/02/2020),2006,855493.6
Transport,European Union – 27 countries (from 01/02/2020),2007,863987.36
Transport,European Union – 27 countries (from 01/02/2020),2008,844924.26
Transport,European Union – 27 countries (from 01/02/2020),2009,823123.03
Transport,European Union – 27 countries (from 01/02/2020),2010,817639.33
Transport,European Union – 27 countries (from 01/02/2020),2011,808240.43
Transport,European Union – 27 countries (from 01/02/2020),2012,778706.75
Transport,European Union – 27 countries (from 01/02/2020),2013,772714.01
Transport,European Union – 27 countries (from 01/02/2020),2014,778078.28
Transport,European Union – 27 countries (from 01/02/2020),2015,793239.54
Transport,European Union – 27 countries (from 01/02/2020),2016,810749.17
Transport,European Union – 27 countries (from 01/02/2020),2017,824980.67
Transport,European Union – 27 countries (from 01/02/2020),2018,826483.02
Transport,European Union – 27 countries (from 01/02/2020),2019,832732.96
Transport,European Union – 27 countries (from 01/02/2020),2020,720181.52
Transport,European Union – 27 countries (from 01/02/2020),2021,782100.69
Transport,OECD - Europe,1990,824432.31
Transport,OECD - Europe,1991,836745.19
Transport,OECD - Europe,1992,860737.75
Transport,OECD - Europe,1993,871746.75
Transport,OECD - Europe,1994,876797.0
Transport,OECD - Europe,1995,893395.19
Transport,OECD - Europe,1996,918968.75
Transport,OECD - Europe,1997,927900.31
Transport,OECD - Europe,1998,954462.5
Transport,OECD - Europe,1999,977474.38
Transport,OECD - Europe,2000,972560.13
Transport,OECD - Europe,2001,984239.0
Transport,OECD - Europe,2002,994413.81
Transport,OECD - Europe,2003,1003813.0
Transport,OECD - Europe,2004,1026700.0
Transport,OECD - Europe,2005,1025509.69
Transport,OECD - Europe,2006,1035820.0
Transport,OECD - Europe,2007,1051614.63
Transport,OECD - Europe,2008,1021799.31
Transport,OECD - Europe,2009,994911.63
Transport,OECD - Europe,2010,986980.94
Transport,OECD - Europe,2011,977310.81
Transport,OECD - Europe,2012,961308.44
Transport,OECD - Europe,2013,961962.06
Transport,OECD - Europe,2014,972483.06
Transport,OECD - Europe,2015,990336.63
Transport,OECD - Europe,2016,1014563.5
Transport,OECD - Europe,2017,1029076.0
Transport,OECD - Europe,2018,1028392.88
Transport,OECD - Europe,2019,1029155.19
Transport,OECD - Europe,2020,890851.38
Transport,OECD - Europe,2021,971347.56
Transport,OECD - Total,1990,2855096.5
Transport,OECD - Total,1991,2843278.25
Transport,OECD - Total,1992,2953408.75
Transport,OECD - Total,1993,3025220.5
Transport,OECD - Total,1994,3108592.0
Transport,OECD - Total,1995,3174677.75
Transport,OECD - Total,1996,3266908.25
Transport,OECD - Total,1997,3312660.25
Transport,OECD - Total,1998,3363658.5
Transport,OECD - Total,1999,3466823.5
Transport,OECD - Total,2000,3521431.5
Transport,OECD - Total,2001,3505644.5
Transport,OECD - Total,2002,3564039.5
Transport,OECD - Total,2003,3592197.75
Transport,OECD - Total,2004,3655832.0
Transport,OECD - Total,2005,3674669.75
Transport,OECD - Total,2006,3697766.0
Transport,OECD - Total,2007,3731138.5
Transport,OECD - Total,2008,3598160.25
Transport,OECD - Total,2009,3490655.25
Transport,OECD - Total,2010,3500235.25
Transport,OECD - Total,2011,3468080.25
Transport,OECD - Total,2012,3443584.0
Transport,OECD - Total,2013,3458973.75
Transport,OECD - Total,2014,3495964.25
Transport,OECD - Total,2015,3542006.25
Transport,OECD - Total,2016,3619896.75
Transport,OECD - Total,2017,3651607.75
Transport,OECD - Total,2018,3696371.25
Transport,OECD - Total,2019,3674559.25
Transport,OECD - Total,2020,3221031.5
Transport,OECD - Total,2021,3487863.5
Transport,Argentina,1990,22863.39
Transport,Argentina,1991,26361.29
Transport,Argentina,1992,27661.1
Transport,Argentina,1993,29219.23
Transport,Argentina,1994,32459.9
Transport,Argentina,1995,32048.43
Transport,Argentina,1996,39748.99
Transport,Argentina,1997,38697.89
Transport,Argentina,1998,40381.53
Transport,Argentina,1999,37892.08
Transport,Argentina,2000,34407.39
Transport,Argentina,2001,35925.97
Transport,Argentina,2002,33089.23
Transport,Argentina,2003,34468.32
Transport,Argentina,2004,37199.85
Transport,Argentina,2005,38500.35
Transport,Argentina,2006,41383.41
Transport,Argentina,2007,44779.01
Transport,Argentina,2008,46782.05
Transport,Argentina,2009,42892.16
Transport,Argentina,2010,52769.25
Transport,Argentina,2011,53600.89
Transport,Argentina,2012,52385.23
Transport,Argentina,2013,52747.64
Transport,Argentina,2014,50938.62
Transport,Argentina,2015,52185.99
Transport,Argentina,2016,50677.13
Transport,Argentina,2017,51138.94
Transport,Argentina,2018,51033.38
Transport,Argentina,2019,
Transport,Argentina,2020,
Transport,Argentina,2021,
Transport,Bangladesh,1990,
Transport,Bangladesh,1991,
Transport,Bangladesh,1992,
Transport,Bangladesh,1993,
Transport,Bangladesh,1994,2538.12
Transport,Bangladesh,1995,
Transport,Bangladesh,1996,
Transport,Bangladesh,1997,
Transport,Bangladesh,1998,
Transport,Bangladesh,1999,
Transport,Bangladesh,2000,
Transport,Bangladesh,2001,4551.0
Transport,Bangladesh,2002,
Transport,Bangladesh,2003,
Transport,Bangladesh,2004,
Transport,Bangladesh,2005,5500.0
Transport,Bangladesh,2006,
Transport,Bangladesh,2007,
Transport,Bangladesh,2008,
Transport,Bangladesh,2009,
Transport,Bangladesh,2010,
Transport,Bangladesh,2011,
Transport,Bangladesh,2012,
Transport,Bangladesh,2013,
Transport,Bangladesh,2014,
Transport,Bangladesh,2015,
Transport,Bangladesh,2016,
Transport,Bangladesh,2017,
Transport,Bangladesh,2018,
Transport,Bangladesh,2019,
Transport,Bangladesh,2020,
Transport,Bangladesh,2021,
Transport,Belarus,1990,12528.87
Transport,Belarus,1991,13430.36
Transport,Belarus,1992,12262.39
Transport,Belarus,1993,10533.71
Transport,Belarus,1994,7372.3
Transport,Belarus,1995,7184.75
Transport,Belarus,1996,7726.81
Transport,Belarus,1997,8130.75
Transport,Belarus,1998,8529.88
Transport,Belarus,1999,7535.24
Transport,Belarus,2000,6792.27
Transport,Belarus,2001,6444.87
Transport,Belarus,2002,6950.01
Transport,Belarus,2003,7173.14
Transport,Belarus,2004,7318.05
Transport,Belarus,2005,8089.37
Transport,Belarus,2006,9476.19
Transport,Belarus,2007,9542.89
Transport,Belarus,2008,10851.62
Transport,Belarus,2009,10603.18
Transport,Belarus,2010,11120.69
Transport,Belarus,2011,11629.22
Transport,Belarus,2012,11418.67
Transport,Belarus,2013,12655.13
Transport,Belarus,2014,11967.59
Transport,Belarus,2015,10766.82
Transport,Belarus,2016,11186.01
Transport,Belarus,2017,11689.34
Transport,Belarus,2018,12301.56
Transport,Belarus,2019,12313.54
Transport,Belarus,2020,11086.08
Transport,Belarus,2021,11137.03
Transport,Brazil,1990,80584.2
Transport,Brazil,1991,84697.7
Transport,Brazil,1992,84994.5
Transport,Brazil,1993,88222.7
Transport,Brazil,1994,92699.7
Transport,Brazil,1995,102100.0
Transport,Brazil,1996,109739.5
Transport,Brazil,1997,116582.3
Transport,Brazil,1998,123689.2
Transport,Brazil,1999,122576.1
Transport,Brazil,2000,124184.6
Transport,Brazil,2001,127440.0
Transport,Brazil,2002,130853.1
Transport,Brazil,2003,129976.4
Transport,Brazil,2004,138324.8
Transport,Brazil,2005,139224.3
Transport,Brazil,2006,143943.3
Transport,Brazil,2007,149970.5
Transport,Brazil,2008,155753.6
Transport,Brazil,2009,154233.1
Transport,Brazil,2010,172857.4
Transport,Brazil,2011,189394.6
Transport,Brazil,2012,206549.5
Transport,Brazil,2013,213387.6
Transport,Brazil,2014,219076.4
Transport,Brazil,2015,204049.5
Transport,Brazil,2016,205546.9
Transport,Brazil,2017,
Transport,Brazil,2018,
Transport,Brazil,2019,
Transport,Brazil,2020,
Transport,Brazil,2021,
Transport,Bulgaria,1990,6515.52
Transport,Bulgaria,1991,3552.28
Transport,Bulgaria,1992,3894.14
Transport,Bulgaria,1993,4419.17
Transport,Bulgaria,1994,4040.58
Transport,Bulgaria,1995,4321.81
Transport,Bulgaria,1996,4238.3
Transport,Bulgaria,1997,4293.24
Transport,Bulgaria,1998,5458.48
Transport,Bulgaria,1999,5627.14
Transport,Bulgaria,2000,5461.56
Transport,Bulgaria,2001,5569.15
Transport,Bulgaria,2002,5844.33
Transport,Bulgaria,2003,6443.07
Transport,Bulgaria,2004,6987.35
Transport,Bulgaria,2005,7815.65
Transport,Bulgaria,2006,8276.08
Transport,Bulgaria,2007,8057.21
Transport,Bulgaria,2008,8550.97
Transport,Bulgaria,2009,8194.28
Transport,Bulgaria,2010,7983.15
Transport,Bulgaria,2011,8152.11
Transport,Bulgaria,2012,8505.82
Transport,Bulgaria,2013,7431.48
Transport,Bulgaria,2014,8416.32
Transport,Bulgaria,2015,9198.46
Transport,Bulgaria,2016,9299.91
Transport,Bulgaria,2017,9438.03
Transport,Bulgaria,2018,9651.32
Transport,Bulgaria,2019,9809.19
Transport,Bulgaria,2020,9225.2
Transport,Bulgaria,2021,9921.25
Transport,China (People's Republic of),1990,
Transport,China (People's Republic of),1991,
Transport,China (People's Republic of),1992,
Transport,China (People's Republic of),1993,
Transport,China (People's Republic of),1994,165567.0
Transport,China (People's Republic of),1995,
Transport,China (People's Republic of),1996,
Transport,China (People's Republic of),1997,
Transport,China (People's Republic of),1998,
Transport,China (People's Republic of),1999,
Transport,China (People's Republic of),2000,
Transport,China (People's Republic of),2001,
Transport,China (People's Republic of),2002,
Transport,China (People's Republic of),2003,
Transport,China (People's Republic of),2004,
Transport,China (People's Republic of),2005,430786.0
Transport,China (People's Republic of),2006,
Transport,China (People's Republic of),2007,
Transport,China (People's Republic of),2008,
Transport,China (People's Republic of),2009,
Transport,China (People's Republic of),2010,660868.0
Transport,China (People's Republic of),2011,
Transport,China (People's Republic of),2012,797083.0
Transport,China (People's Republic of),2013,
Transport,China (People's Republic of),2014,827909.0
Transport,China (People's Republic of),2015,
Transport,China (People's Republic of),2016,
Transport,China (People's Republic of),2017,
Transport,China (People's Republic of),2018,
Transport,China (People's Republic of),2019,
Transport,China (People's Republic of),2020,
Transport,China (People's Republic of),2021,
Transport,Croatia,1990,3893.62
Transport,Croatia,1991,2949.42
Transport,Croatia,1992,2848.71
Transport,Croatia,1993,2999.49
Transport,Croatia,1994,3182.16
Transport,Croatia,1995,3369.26
Transport,Croatia,1996,3724.7
Transport,Croatia,1997,4083.55
Transport,Croatia,1998,4194.93
Transport,Croatia,1999,4469.68
Transport,Croatia,2000,4494.84
Transport,Croatia,2001,4545.04
Transport,Croatia,2002,4821.81
Transport,Croatia,2003,5220.33
Transport,Croatia,2004,5392.29
Transport,Croatia,2005,5558.12
Transport,Croatia,2006,5914.34
Transport,Croatia,2007,6338.58
Transport,Croatia,2008,6169.35
Transport,Croatia,2009,6179.2
Transport,Croatia,2010,5948.34
Transport,Croatia,2011,5797.6
Transport,Croatia,2012,5614.73
Transport,Croatia,2013,5700.37
Transport,Croatia,2014,5642.81
Transport,Croatia,2015,5951.31
Transport,Croatia,2016,6174.69
Transport,Croatia,2017,6642.11
Transport,Croatia,2018,6406.8
Transport,Croatia,2019,6584.91
Transport,Croatia,2020,5798.26
Transport,Croatia,2021,6261.9
Transport,Cyprus,1990,1236.79
Transport,Cyprus,1991,1238.86
Transport,Cyprus,1992,1387.08
