sector,country,year,GH emissions
Transport,Germany,1999,185 901.21
Transport,Germany,2000,181 935.79
Transport,Germany,2001,178 147.11
Transport,Germany,2002,175 752.78
Transport,Germany,2003,169 323.08
Transport,Germany,2004,168 920.99
Transport,Germany,2005,160 882.08
Transport,Germany,2006,157 110.85
Transport,Germany,2007,153 937.84
Transport,Germany,2008,153 641.89
Transport,Germany,2009,152 947.94
Transport,Germany,2010,153 867.65
Transport,Germany,2011,156 009.17
Transport,Germany,2012,154 538.98
Transport,Germany,2013,158 913.81
Transport,Germany,2014,159 809.74
Transport,Germany,2015,162 767.54
Transport,Germany,2016,165 683.52
Transport,Germany,2017,168 699.20
Transport,Germany,2018,163 180.57
Transport,Germany,2019,164 868.36
Transport,Germany,2020,146 177.36
Transport,Germany,2021,147 633.45
Transport,Greece,1990,14 502.64
Transport,Greece,1991,15 312.54
Transport,Greece,1992,15 690.17
Transport,Greece,1993,15 884.46
Transport,Greece,1994,16 196.55
Transport,Greece,1995,16 540.64
Transport,Greece,1996,16 985.66
Transport,Greece,1997,17 716.01
Transport,Greece,1998,19 550.30
Transport,Greece,1999,19 877.42
Transport,Greece,2000,18 810.54
Transport,Greece,2001,19 712.66
Transport,Greece,2002,20 034.41
Transport,Greece,2003,21 104.54
Transport,Greece,2004,21 513.76
Transport,Greece,2005,21 820.72
Transport,Greece,2006,22 513.24
Transport,Greece,2007,23 130.92
Transport,Greece,2008,22 414.08
Transport,Greece,2009,25 231.06
Transport,Greece,2010,22 447.65
Transport,Greece,2011,20 093.80
Transport,Greece,2012,16 723.65
Transport,Greece,2013,16 502.58
Transport,Greece,2014,16 531.42
Transport,Greece,2015,17 082.30
Transport,Greece,2016,17 418.41
Transport,Greece,2017,17 194.88
Transport,Greece,2018,17 424.89
Transport,Greece,2019,17 837.12
Transport,Greece,2020,15 340.92
Transport,Greece,2021,16 751.72
Transport,Hungary,1990,8 998.28
Transport,Hungary,1991,7 897.83
Transport,Hungary,1992,7 614.94
Transport,Hungary,1993,7 613.54
Transport,Hungary,1994,7 417.92
Transport,Hungary,1995,7 582.08
Transport,Hungary,1996,7 564.81
Transport,Hungary,1997,7 969.79
Transport,Hungary,1998,8 792.95
Transport,Hungary,1999,9 292.23
Transport,Hungary,2000,9 195.35
Transport,Hungary,2001,9 685.35
Transport,Hungary,2002,10 311.73
Transport,Hungary,2003,10 794.47
Transport,Hungary,2004,11 227.40
Transport,Hungary,2005,12 159.71
Transport,Hungary,2006,12 908.04
Transport,Hungary,2007,13 198.06
Transport,Hungary,2008,13 179.85
Transport,Hungary,2009,13 095.84
Transport,Hungary,2010,11 772.70
Transport,Hungary,2011,11 145.99
Transport,Hungary,2012,10 817.32
Transport,Hungary,2013,10 091.59
Transport,Hungary,2014,11 255.49
Transport,Hungary,2015,12 276.14
Transport,Hungary,2016,12 304.53
Transport,Hungary,2017,13 100.31
Transport,Hungary,2018,13 925.11
Transport,Hungary,2019,14 764.13
Transport,Hungary,2020,12 637.04
Transport,Hungary,2021,13 995.81
Transport,Iceland,1990,621.07
Transport,Iceland,1991,627.26
Transport,Iceland,1992,638.29
Transport,Iceland,1993,641.80
Transport,Iceland,1994,643.29
Transport,Iceland,1995,655.30
Transport,Iceland,1996,645.81
Transport,Iceland,1997,663.44
Transport,Iceland,1998,667.78
Transport,Iceland,1999,692.79
Transport,Iceland,2000,695.75
Transport,Iceland,2001,706.00
Transport,Iceland,2002,707.33
Transport,Iceland,2003,799.05
Transport,Iceland,2004,858.13
Transport,Iceland,2005,866.46
Transport,Iceland,2006,1 001.90
Transport,Iceland,2007,1 037.73
Transport,Iceland,2008,982.85
Transport,Iceland,2009,944.73
Transport,Iceland,2010,895.39
Transport,Iceland,2011,862.68
Transport,Iceland,2012,844.23
Transport,Iceland,2013,858.71
Transport,Iceland,2014,865.86
Transport,Iceland,2015,895.37
Transport,Iceland,2016,976.81
Transport,Iceland,2017,1 031.29
Transport,Iceland,2018,1 065.18
Transport,Iceland,2019,1 062.89
Transport,Iceland,2020,883.13
Transport,Iceland,2021,901.13
Transport,Ireland,1990,5 143.32
Transport,Ireland,1991,5 323.12
Transport,Ireland,1992,5 750.90
Transport,Ireland,1993,5 725.89
Transport,Ireland,1994,5 976.10
Transport,Ireland,1995,6 268.65
Transport,Ireland,1996,7 315.05
Transport,Ireland,1997,7 690.62
Transport,Ireland,1998,9 032.17
Transport,Ireland,1999,9 734.87
Transport,Ireland,2000,10 772.36
Transport,Ireland,2001,11 294.37
Transport,Ireland,2002,11 487.03
Transport,Ireland,2003,11 689.24
Transport,Ireland,2004,12 407.17
Transport,Ireland,2005,13 115.79
Transport,Ireland,2006,13 793.42
Transport,Ireland,2007,14 379.63
Transport,Ireland,2008,13 655.78
Transport,Ireland,2009,12 436.78
Transport,Ireland,2010,11 522.10
Transport,Ireland,2011,11 213.47
Transport,Ireland,2012,10 825.79
Transport,Ireland,2013,11 050.11
Transport,Ireland,2014,11 332.12
Transport,Ireland,2015,11 810.52
Transport,Ireland,2016,12 292.53
Transport,Ireland,2017,12 013.59
Transport,Ireland,2018,12 188.38
Transport,Ireland,2019,12 196.55
Transport,Ireland,2020,10 300.71
Transport,Ireland,2021,10 989.43
Transport,Israel,1990,..
Transport,Israel,1991,..
Transport,Israel,1992,..
Transport,Israel,1993,..
Transport,Israel,1994,..
Transport,Israel,1995,..
Transport,Israel,1996,11 112.37
Transport,Israel,1997,..
Transport,Israel,1998,..
Transport,Israel,1999,..
Transport,Israel,2000,14 108.72
Transport,Israel,2001,..
Transport,Israel,2002,..
Transport,Israel,2003,14 718.90
Transport,Israel,2004,14 411.98
Transport,Israel,2005,14 207.92
Transport,Israel,2006,14 643.22
Transport,Israel,2007,15 296.50
Transport,Israel,2008,15 446.66
Transport,Israel,2009,15 652.24
Transport,Israel,2010,16 292.88
Transport,Israel,2011,16 179.83
Transport,Israel,2012,16 482.14
Transport,Israel,2013,16 735.37
Transport,Israel,2014,16 769.96
Transport,Israel,2015,17 615.89
Transport,Israel,2016,18 109.94
Transport,Israel,2017,18 580.47
Transport,Israel,2018,18 698.50
Transport,Israel,2019,18 712.01
Transport,Israel,2020,16 867.87
Transport,Israel,2021,..
Transport,Italy,1990,102 191.95
Transport,Italy,1991,104 817.95
Transport,Italy,1992,109 986.75
Transport,Italy,1993,111 654.11
Transport,Italy,1994,111 518.55
Transport,Italy,1995,114 217.67
Transport,Italy,1996,115 953.22
Transport,Italy,1997,117 891.11
Transport,Italy,1998,122 309.87
Transport,Italy,1999,123 875.05
Transport,Italy,2000,123 944.25
Transport,Italy,2001,125 717.24
Transport,Italy,2002,128 113.07
Transport,Italy,2003,128 250.91
Transport,Italy,2004,129 939.64
Transport,Italy,2005,128 360.06
Transport,Italy,2006,129 603.27
Transport,Italy,2007,129 636.57
Transport,Italy,2008,122 806.10
Transport,Italy,2009,117 265.55
Transport,Italy,2010,115 908.96
Transport,Italy,2011,114 909.36
Transport,Italy,2012,107 527.49
Transport,Italy,2013,104 427.92
Transport,Italy,2014,109 268.97
Transport,Italy,2015,106 693.81
Transport,Italy,2016,105 609.99
Transport,Italy,2017,101 538.28
Transport,Italy,2018,105 134.01
Transport,Italy,2019,106 339.65
Transport,Italy,2020,86 559.54
Transport,Italy,2021,103 279.81
Transport,Japan,1990,206 170.68
Transport,Japan,1991,218 113.78
Transport,Japan,1992,224 782.13
Transport,Japan,1993,228 507.14
Transport,Japan,1994,237 784.92
Transport,Japan,1995,247 210.19
Transport,Japan,1996,254 054.67
Transport,Japan,1997,255 876.32
Transport,Japan,1998,253 895.30
Transport,Japan,1999,257 971.96
Transport,Japan,2000,257 399.77
Transport,Japan,2001,261 378.31
Transport,Japan,2002,257 455.03
Transport,Japan,2003,253 140.15
Transport,Japan,2004,246 893.61
Transport,Japan,2005,241 129.89
Transport,Japan,2006,238 207.56
Transport,Japan,2007,235 263.73
Transport,Japan,2008,227 412.69
Transport,Japan,2009,223 931.21
Transport,Japan,2010,224 196.78
Transport,Japan,2011,219 248.21
Transport,Japan,2012,220 022.87
Transport,Japan,2013,217 040.88
Transport,Japan,2014,212 000.16
Transport,Japan,2015,210 678.43
Transport,Japan,2016,208 827.64
Transport,Japan,2017,206 987.36
Transport,Japan,2018,204 723.11
Transport,Japan,2019,200 693.27
Transport,Japan,2020,178 060.32
Transport,Japan,2021,179 412.07
Transport,Korea,1990,35 492.44
Transport,Korea,1991,38 594.84
Transport,Korea,1992,43 960.20
Transport,Korea,1993,55 551.95
Transport,Korea,1994,57 566.19
Transport,Korea,1995,64 726.83
Transport,Korea,1996,68 803.38
Transport,Korea,1997,74 193.08
Transport,Korea,1998,57 543.31
Transport,Korea,1999,62 564.18
Transport,Korea,2000,69 910.32
Transport,Korea,2001,73 063.79
Transport,Korea,2002,78 041.96
Transport,Korea,2003,80 843.59
Transport,Korea,2004,81 000.71
Transport,Korea,2005,81 814.31
Transport,Korea,2006,82 631.06
Transport,Korea,2007,85 026.52
Transport,Korea,2008,82 852.48
Transport,Korea,2009,83 723.47
Transport,Korea,2010,85 444.87
Transport,Korea,2011,85 115.57
Transport,Korea,2012,86 480.88
Transport,Korea,2013,88 405.29
Transport,Korea,2014,88 716.98
Transport,Korea,2015,94 191.93
Transport,Korea,2016,98 774.94
Transport,Korea,2017,98 329.84
Transport,Korea,2018,98 102.18
Transport,Korea,2019,100 988.80
Transport,Korea,2020,96 175.97
Transport,Korea,2021,..
Transport,Latvia,1990,3 038.40
Transport,Latvia,1991,2 847.73
Transport,Latvia,1992,2 537.19
Transport,Latvia,1993,2 328.49
Transport,Latvia,1994,2 207.73
Transport,Latvia,1995,2 104.87
Transport,Latvia,1996,2 069.81
Transport,Latvia,1997,2 062.15
Transport,Latvia,1998,2 034.77
Transport,Latvia,1999,1 999.44
Transport,Latvia,2000,2 213.31
Transport,Latvia,2001,2 614.09
Transport,Latvia,2002,2 692.87
Transport,Latvia,2003,2 841.33
Transport,Latvia,2004,2 982.67
Transport,Latvia,2005,3 109.65
Transport,Latvia,2006,3 423.89
Transport,Latvia,2007,3 870.57
Transport,Latvia,2008,3 655.49
Transport,Latvia,2009,3 204.02
Transport,Latvia,2010,3 275.93
Transport,Latvia,2011,2 913.20
Transport,Latvia,2012,2 810.04
Transport,Latvia,2013,2 846.10
Transport,Latvia,2014,2 969.43
Transport,Latvia,2015,3 148.80
Transport,Latvia,2016,3 167.80
Transport,Latvia,2017,3 320.59
Transport,Latvia,2018,3 349.56
Transport,Latvia,2019,3 329.83
Transport,Latvia,2020,3 107.96
Transport,Latvia,2021,3 227.90
Transport,Lithuania,1990,5 810.70
Transport,Lithuania,1991,6 391.33
Transport,Lithuania,1992,4 231.68
Transport,Lithuania,1993,3 225.55
Transport,Lithuania,1994,2 585.31
Transport,Lithuania,1995,3 177.84
Transport,Lithuania,1996,3 490.38
Transport,Lithuania,1997,3 866.98
Transport,Lithuania,1998,4 056.83
Transport,Lithuania,1999,3 588.67
Transport,Lithuania,2000,3 215.97
Transport,Lithuania,2001,3 498.30
Transport,Lithuania,2002,3 602.19
Transport,Lithuania,2003,3 688.14
Transport,Lithuania,2004,3 980.56
Transport,Lithuania,2005,4 194.57
Transport,Lithuania,2006,4 445.88
Transport,Lithuania,2007,5 205.23
Transport,Lithuania,2008,5 173.23
Transport,Lithuania,2009,4 266.40
Transport,Lithuania,2010,4 382.36
Transport,Lithuania,2011,4 353.67
Transport,Lithuania,2012,4 367.03
Transport,Lithuania,2013,4 357.83
Transport,Lithuania,2014,4 832.96
Transport,Lithuania,2015,5 085.41
Transport,Lithuania,2016,5 470.33
Transport,Lithuania,2017,5 701.72
Transport,Lithuania,2018,6 069.64
Transport,Lithuania,2019,6 285.10
Transport,Lithuania,2020,6 137.96
Transport,Lithuania,2021,6 125.07
Transport,Luxembourg,1990,2 630.97
Transport,Luxembourg,1991,3 237.83
Transport,Luxembourg,1992,3 530.66
Transport,Luxembourg,1993,3 575.94
Transport,Luxembourg,1994,3 636.91
Transport,Luxembourg,1995,3 395.21
Transport,Luxembourg,1996,3 511.93
Transport,Luxembourg,1997,3 776.22
Transport,Luxembourg,1998,3 963.79
Transport,Luxembourg,1999,4 387.61
Transport,Luxembourg,2000,4 917.73
Transport,Luxembourg,2001,5 175.41
Transport,Luxembourg,2002,5 354.98
Transport,Luxembourg,2003,5 893.53
Transport,Luxembourg,2004,6 852.08
Transport,Luxembourg,2005,7 215.04
Transport,Luxembourg,2006,6 868.70
Transport,Luxembourg,2007,6 574.61
Transport,Luxembourg,2008,6 666.67
Transport,Luxembourg,2009,6 129.15
Transport,Luxembourg,2010,6 504.84
Transport,Luxembourg,2011,6 867.26
Transport,Luxembourg,2012,6 553.15
Transport,Luxembourg,2013,6 420.10
Transport,Luxembourg,2014,6 106.05
Transport,Luxembourg,2015,5 669.00
Transport,Luxembourg,2016,5 489.57
Transport,Luxembourg,2017,5 628.31
Transport,Luxembourg,2018,6 010.44
Transport,Luxembourg,2019,6 170.14
Transport,Luxembourg,2020,4 618.32
Transport,Luxembourg,2021,4 919.04
Transport,Mexico,1990,94 021.52
Transport,Mexico,1991,100 476.49
Transport,Mexico,1992,101 162.42
Transport,Mexico,1993,103 470.29
Transport,Mexico,1994,108 386.37
Transport,Mexico,1995,103 131.34
Transport,Mexico,1996,104 399.43
Transport,Mexico,1997,108 573.64
Transport,Mexico,1998,111 835.51
Transport,Mexico,1999,113 234.08
Transport,Mexico,2000,117 922.84
Transport,Mexico,2001,118 090.43
Transport,Mexico,2002,120 415.51
Transport,Mexico,2003,128 043.40
Transport,Mexico,2004,135 600.09
Transport,Mexico,2005,139 778.36
Transport,Mexico,2006,148 115.08
Transport,Mexico,2007,159 177.65
Transport,Mexico,2008,168 293.80
Transport,Mexico,2009,161 140.50
Transport,Mexico,2010,164 028.12
Transport,Mexico,2011,167 143.57
Transport,Mexico,2012,167 345.13
Transport,Mexico,2013,164 159.14
Transport,Mexico,2014,162 679.73
Transport,Mexico,2015,170 488.15
Transport,Mexico,2016,177 518.60
Transport,Mexico,2017,169 223.62
Transport,Mexico,2018,175 562.26
Transport,Mexico,2019,147 933.95
Transport,Mexico,2020,..
Transport,Mexico,2021,..
Transport,Netherlands,1990,27 834.91
Transport,Netherlands,1991,28 363.15
Transport,Netherlands,1992,29 842.81
Transport,Netherlands,1993,30 698.43
Transport,Netherlands,1994,30 080.99
Transport,Netherlands,1995,30 513.08
Transport,Netherlands,1996,31 889.95
Transport,Netherlands,1997,31 794.90
Transport,Netherlands,1998,32 475.57
Transport,Netherlands,1999,32 985.73
Transport,Netherlands,2000,32 986.73
Transport,Netherlands,2001,33 296.80
Transport,Netherlands,2002,34 056.09
Transport,Netherlands,2003,34 615.80
Transport,Netherlands,2004,35 205.53
Transport,Netherlands,2005,35 431.53
Transport,Netherlands,2006,36 308.11
Transport,Netherlands,2007,35 296.46
Transport,Netherlands,2008,35 518.75
Transport,Netherlands,2009,33 948.41
Transport,Netherlands,2010,34 774.44
Transport,Netherlands,2011,34 671.02
Transport,Netherlands,2012,33 160.06
Transport,Netherlands,2013,31 648.68
Transport,Netherlands,2014,29 081.35
Transport,Netherlands,2015,29 250.57
Transport,Netherlands,2016,29 355.37
Transport,Netherlands,2017,30 160.65
Transport,Netherlands,2018,30 309.43
Transport,Netherlands,2019,29 847.04
Transport,Netherlands,2020,25 355.57
Transport,Netherlands,2021,25 487.95
Transport,New Zealand,1990,8 126.19
Transport,New Zealand,1991,8 106.66
Transport,New Zealand,1992,8 470.00
Transport,New Zealand,1993,8 922.69
Transport,New Zealand,1994,9 583.80
Transport,New Zealand,1995,10 247.56
Transport,New Zealand,1996,10 378.72
Transport,New Zealand,1997,10 605.33
Transport,New Zealand,1998,10 810.46
Transport,New Zealand,1999,11 096.61
Transport,New Zealand,2000,11 648.31
Transport,New Zealand,2001,11 705.87
Transport,New Zealand,2002,12 162.02
Transport,New Zealand,2003,12 697.80
Transport,New Zealand,2004,12 992.37
Transport,New Zealand,2005,13 063.44
Transport,New Zealand,2006,13 182.20
Transport,New Zealand,2007,13 284.99
Transport,New Zealand,2008,13 294.23
Transport,New Zealand,2009,13 101.36
Transport,New Zealand,2010,13 349.43
Transport,New Zealand,2011,13 332.41
Transport,New Zealand,2012,13 007.11
Transport,New Zealand,2013,13 081.55
Transport,New Zealand,2014,13 339.87
Transport,New Zealand,2015,13 814.35
Transport,New Zealand,2016,13 906.70
Transport,New Zealand,2017,14 803.83
Transport,New Zealand,2018,15 126.26
Transport,New Zealand,2019,14 655.00
Transport,New Zealand,2020,13 201.95
Transport,New Zealand,2021,13 856.02
Transport,Norway,1990,9 919.67
Transport,Norway,1991,9 670.96
Transport,Norway,1992,9 886.00
Transport,Norway,1993,10 181.45
Transport,Norway,1994,10 141.37
Transport,Norway,1995,10 903.12
Transport,Norway,1996,11 425.29
Transport,Norway,1997,11 685.41
Transport,Norway,1998,11 986.61
Transport,Norway,1999,12 652.24
Transport,Norway,2000,11 868.85
Transport,Norway,2001,12 214.31
Transport,Norway,2002,12 116.97
Transport,Norway,2003,12 667.60
Transport,Norway,2004,12 887.81
Transport,Norway,2005,12 910.02
Transport,Norway,2006,13 409.73
Transport,Norway,2007,13 737.08
Transport,Norway,2008,13 526.74
Transport,Norway,2009,13 302.29
Transport,Norway,2010,13 931.38
Transport,Norway,2011,13 994.47
Transport,Norway,2012,14 137.30
Transport,Norway,2013,14 190.81
Transport,Norway,2014,14 551.57
Transport,Norway,2015,14 348.97
Transport,Norway,2016,13 844.94
Transport,Norway,2017,13 050.18
Transport,Norway,2018,13 242.83
Transport,Norway,2019,12 767.26
Transport,Norway,2020,11 996.89
Transport,Norway,2021,12 275.63
Transport,Poland,1990,20 741.06
Transport,Poland,1991,21 795.20
Transport,Poland,1992,22 227.24
Transport,Poland,1993,21 791.00
Transport,Poland,1994,22 951.71
Transport,Poland,1995,23 801.48
Transport,Poland,1996,26 983.16
Transport,Poland,1997,28 570.17
Transport,Poland,1998,30 133.96
Transport,Poland,1999,32 885.84
Transport,Poland,2000,29 000.43
Transport,Poland,2001,28 791.51
Transport,Poland,2002,27 780.68
Transport,Poland,2003,29 863.99
Transport,Poland,2004,33 773.25
Transport,Poland,2005,36 248.83
Transport,Poland,2006,40 117.16
Transport,Poland,2007,44 260.70
Transport,Poland,2008,46 246.80
Transport,Poland,2009,46 849.78
Transport,Poland,2010,49 373.53
Transport,Poland,2011,49 968.79
Transport,Poland,2012,48 023.98
Transport,Poland,2013,45 167.85
Transport,Poland,2014,45 540.03
Transport,Poland,2015,48 040.11
Transport,Poland,2016,54 743.92
Transport,Poland,2017,63 216.76
Transport,Poland,2018,65 040.40
Transport,Poland,2019,66 041.58
Transport,Poland,2020,63 081.57
Transport,Poland,2021,68 350.91
Transport,Portugal,1990,10 820.08
Transport,Portugal,1991,11 551.46
Transport,Portugal,1992,12 422.54
Transport,Portugal,1993,12 879.36
Transport,Portugal,1994,13 575.19
Transport,Portugal,1995,14 185.91
Transport,Portugal,1996,15 010.55
Transport,Portugal,1997,15 698.06
Transport,Portugal,1998,17 122.32
Transport,Portugal,1999,17 986.02
Transport,Portugal,2000,19 727.18
Transport,Portugal,2001,20 073.03
Transport,Portugal,2002,20 409.89
Transport,Portugal,2003,20 286.69
Transport,Portugal,2004,20 248.37
Transport,Portugal,2005,19 947.37
Transport,Portugal,2006,19 958.84
Transport,Portugal,2007,19 546.42
Transport,Portugal,2008,19 208.64
Transport,Portugal,2009,19 185.02
Transport,Portugal,2010,18 974.66
Transport,Portugal,2011,17 624.16
Transport,Portugal,2012,16 232.37
Transport,Portugal,2013,15 865.52
Transport,Portugal,2014,16 206.07
Transport,Portugal,2015,16 370.65
Transport,Portugal,2016,16 831.06
Transport,Portugal,2017,17 179.29
Transport,Portugal,2018,17 243.80
Transport,Portugal,2019,17 740.77
Transport,Portugal,2020,14 831.41
Transport,Portugal,2021,15 914.41
Transport,Slovak Republic,1990,6 816.32
Transport,Slovak Republic,1991,5 788.36
Transport,Slovak Republic,1992,5 218.05
Transport,Slovak Republic,1993,4 955.47
Transport,Slovak Republic,1994,4 757.40
Transport,Slovak Republic,1995,5 490.92
Transport,Slovak Republic,1996,5 719.59
Transport,Slovak Republic,1997,5 804.03
Transport,Slovak Republic,1998,6 103.74
Transport,Slovak Republic,1999,5 956.16
Transport,Slovak Republic,2000,5 721.59
Transport,Slovak Republic,2001,6 142.75
Transport,Slovak Republic,2002,6 157.22
Transport,Slovak Republic,2003,6 077.55
Transport,Slovak Republic,2004,6 814.91
Transport,Slovak Republic,2005,7 693.08
Transport,Slovak Republic,2006,6 841.13
Transport,Slovak Republic,2007,7 543.39
Transport,Slovak Republic,2008,7 895.63
Transport,Slovak Republic,2009,7 001.96
Transport,Slovak Republic,2010,7 421.48
Transport,Slovak Republic,2011,7 052.64
Transport,Slovak Republic,2012,6 928.59
Transport,Slovak Republic,2013,6 860.61
Transport,Slovak Republic,2014,6 607.82
Transport,Slovak Republic,2015,7 293.40
Transport,Slovak Republic,2016,7 539.58
Transport,Slovak Republic,2017,7 682.94
Transport,Slovak Republic,2018,7 808.66
Transport,Slovak Republic,2019,8 123.05
Transport,Slovak Republic,2020,7 061.50
Transport,Slovak Republic,2021,7 522.68
Transport,Slovenia,1990,2 737.21
Transport,Slovenia,1991,2 593.35
Transport,Slovenia,1992,2 635.31
Transport,Slovenia,1993,3 185.13
Transport,Slovenia,1994,3 569.72
Transport,Slovenia,1995,3 988.89
Transport,Slovenia,1996,4 530.06
Transport,Slovenia,1997,4 737.74
Transport,Slovenia,1998,3 939.90
Transport,Slovenia,1999,3 729.69
Transport,Slovenia,2000,3 676.08
Transport,Slovenia,2001,3 837.13
Transport,Slovenia,2002,3 904.17
Transport,Slovenia,2003,3 953.67
Transport,Slovenia,2004,4 132.14
Transport,Slovenia,2005,4 401.34
Transport,Slovenia,2006,4 637.35
Transport,Slovenia,2007,5 239.95
Transport,Slovenia,2008,6 159.08
Transport,Slovenia,2009,5 158.76
Transport,Slovenia,2010,5 299.22
Transport,Slovenia,2011,5 649.48
Transport,Slovenia,2012,5 668.06
Transport,Slovenia,2013,5 367.27
Transport,Slovenia,2014,5 383.26
Transport,Slovenia,2015,5 353.65
Transport,Slovenia,2016,5 726.82
Transport,Slovenia,2017,5 856.28
Transport,Slovenia,2018,5 835.01
Transport,Slovenia,2019,5 625.00
Transport,Slovenia,2020,4 575.49
Transport,Slovenia,2021,5 205.46
Transport,Spain,1990,58 650.10
Transport,Spain,1991,62 051.15
Transport,Spain,1992,66 072.29
Transport,Spain,1993,65 745.79
Transport,Spain,1994,69 682.55
Transport,Spain,1995,70 678.59
Transport,Spain,1996,75 485.30
Transport,Spain,1997,74 984.97
Transport,Spain,1998,81 613.85
Transport,Spain,1999,85 280.36
Transport,Spain,2000,86 490.99
Transport,Spain,2001,90 325.66
Transport,Spain,2002,92 063.37
Transport,Spain,2003,96 590.92
Transport,Spain,2004,100 258.08
Transport,Spain,2005,102 839.83
Transport,Spain,2006,106 131.23
Transport,Spain,2007,108 480.73
Transport,Spain,2008,102 547.89
Transport,Spain,2009,95 257.42
Transport,Spain,2010,91 915.84
Transport,Spain,2011,86 718.38
Transport,Spain,2012,79 535.97
Transport,Spain,2013,80 337.11
Transport,Spain,2014,80 611.88
Transport,Spain,2015,83 746.19
Transport,Spain,2016,86 596.43
Transport,Spain,2017,89 249.97
Transport,Spain,2018,90 295.92
Transport,Spain,2019,91 425.58
Transport,Spain,2020,73 873.43
Transport,Spain,2021,85 502.04
Transport,Sweden,1990,20 038.31
Transport,Sweden,1991,20 175.55
Transport,Sweden,1992,21 155.67
Transport,Sweden,1993,20 130.11
Transport,Sweden,1994,20 631.93
Transport,Sweden,1995,20 657.53
Transport,Sweden,1996,20 328.13
Transport,Sweden,1997,20 346.92
Transport,Sweden,1998,20 368.33
Transport,Sweden,1999,20 653.10
Transport,Sweden,2000,20 474.95
Transport,Sweden,2001,20 509.21
Transport,Sweden,2002,21 011.43
Transport,Sweden,2003,21 205.70
Transport,Sweden,2004,21 528.33
Transport,Sweden,2005,21 724.96
Transport,Sweden,2006,21 695.41
Transport,Sweden,2007,21 995.52
Transport,Sweden,2008,21 407.41
Transport,Sweden,2009,21 035.34
Transport,Sweden,2010,21 129.13
Transport,Sweden,2011,20 749.24
Transport,Sweden,2012,19 573.33
Transport,Sweden,2013,19 110.55
Transport,Sweden,2014,18 688.85
Transport,Sweden,2015,18 793.05
Transport,Sweden,2016,18 088.71
Transport,Sweden,2017,17 672.21
Transport,Sweden,2018,17 103.89
Transport,Sweden,2019,16 951.10
Transport,Sweden,2020,15 366.39
Transport,Sweden,2021,15 439.43
Transport,Switzerland,1990,14 687.70
Transport,Switzerland,1991,15 176.48
Transport,Switzerland,1992,15 504.19
Transport,Switzerland,1993,14 427.33
Transport,Switzerland,1994,14 595.81
Transport,Switzerland,1995,14 286.91
Transport,Switzerland,1996,14 349.34
Transport,Switzerland,1997,14 906.08
Transport,Switzerland,1998,15 113.38
Transport,Switzerland,1999,15 717.37
Transport,Switzerland,2000,15 954.19
Transport,Switzerland,2001,15 655.54
Transport,Switzerland,2002,15 580.65
Transport,Switzerland,2003,15 741.23
Transport,Switzerland,2004,15 783.37
Transport,Switzerland,2005,15 847.45
Transport,Switzerland,2006,15 964.98
Transport,Switzerland,2007,16 290.45
Transport,Switzerland,2008,16 638.29
Transport,Switzerland,2009,16 434.91
Transport,Switzerland,2010,16 321.71
Transport,Switzerland,2011,16 142.33
Transport,Switzerland,2012,16 260.05
Transport,Switzerland,2013,16 171.88
Transport,Switzerland,2014,16 065.30
Transport,Switzerland,2015,15 329.33
Transport,Switzerland,2016,15 167.30
Transport,Switzerland,2017,14 904.91
Transport,Switzerland,2018,14 910.39
Transport,Switzerland,2019,14 868.58
Transport,Switzerland,2020,13 563.48
Transport,Switzerland,2021,13 752.42
Transport,Türkiye,1990,26 968.90
Transport,Türkiye,1991,25 673.33
Transport,Türkiye,1992,26 365.69
Transport,Türkiye,1993,32 142.84
Transport,Türkiye,1994,30 639.87
Transport,Türkiye,1995,34 112.99
Transport,Türkiye,1996,36 271.47
Transport,Türkiye,1997,34 689.82
Transport,Türkiye,1998,32 781.98
Transport,Türkiye,1999,34 617.15
Transport,Türkiye,2000,36 464.87
Transport,Türkiye,2001,36 454.76
Transport,Türkiye,2002,36 234.00
Transport,Türkiye,2003,37 824.81
Transport,Türkiye,2004,42 048.05
Transport,Türkiye,2005,42 041.16
Transport,Türkiye,2006,45 423.90
Transport,Türkiye,2007,52 098.69
Transport,Türkiye,2008,48 166.33
Transport,Türkiye,2009,47 906.79
Transport,Türkiye,2010,45 391.99
Transport,Türkiye,2011,47 385.84
Transport,Türkiye,2012,62 524.97
Transport,Türkiye,2013,68 864.93
Transport,Türkiye,2014,73 559.26
Transport,Türkiye,2015,75 797.66
Transport,Türkiye,2016,81 841.20
Transport,Türkiye,2017,84 770.02
Transport,Türkiye,2018,84 616.68
Transport,Türkiye,2019,82 427.62
Transport,Türkiye,2020,80 680.30
Transport,Türkiye,2021,91 200.25
Transport,United Kingdom,1990,122 935.49
Transport,United Kingdom,1991,122 007.87
Transport,United Kingdom,1992,123 410.45
Transport,United Kingdom,1993,124 692.58
Transport,United Kingdom,1994,126 125.47
Transport,United Kingdom,1995,125 614.42
Transport,United Kingdom,1996,130 121.59
Transport,United Kingdom,1997,130 773.09
Transport,United Kingdom,1998,130 294.41
Transport,United Kingdom,1999,131 864.40
Transport,United Kingdom,2000,130 141.90
Transport,United Kingdom,2001,129 956.50
Transport,United Kingdom,2002,132 530.90
Transport,United Kingdom,2003,131 760.03
Transport,United Kingdom,2004,133 011.38
Transport,United Kingdom,2005,133 588.45
Transport,United Kingdom,2006,132 960.39
Transport,United Kingdom,2007,133 858.83
